0,1,2
0.9333333333333333,0.4545454545454545,0.631578947368421
0.43333333333333335,0.2727272727272727,0.10526315789473684
0.6666666666666666,0.0,0.8421052631578947
0.5666666666666667,0.1818181818181818,0.2631578947368421
0.23333333333333334,0.09090909090909091,0.3684210526315789
0.03333333333333333,0.0,0.3157894736842105
0.5,0.7272727272727273,0.3684210526315789
0.13333333333333333,0.5454545454545454,0.15789473684210525
0.4666666666666667,0.09090909090909091,0.8421052631578947
0.23333333333333334,0.9090909090909091,0.3157894736842105
0.8333333333333334,0.2727272727272727,1.0
0.03333333333333333,0.8181818181818182,0.5263157894736842
0.9666666666666667,0.9999999999999999,0.05263157894736842
0.0,0.7272727272727273,0.05263157894736842
0.9,0.36363636363636365,0.9473684210526315
0.3,0.9999999999999999,0.3157894736842105
0.2,0.7272727272727273,0.10526315789473684
0.7333333333333333,0.9999999999999999,0.7894736842105263
0.03333333333333333,0.9090909090909091,0.3157894736842105
0.13333333333333333,0.5454545454545454,0.5263157894736842
0.13333333333333333,0.6363636363636364,0.631578947368421
0.3333333333333333,0.6363636363636364,0.631578947368421
0.6333333333333333,0.6363636363636364,0.42105263157894735
0.8,0.8181818181818182,0.0
0.4,0.36363636363636365,0.9473684210526315
0.8333333333333334,0.5454545454545454,0.3684210526315789
0.26666666666666666,0.4545454545454545,0.0
0.8333333333333334,0.6363636363636364,0.15789473684210525
0.6,0.9999999999999999,0.2631578947368421
0.7666666666666667,0.1818181818181818,0.631578947368421
0.3666666666666667,0.2727272727272727,0.3684210526315789
0.6,0.8181818181818182,1.0
0.0,0.09090909090909091,0.15789473684210525
0.3333333333333333,0.0,0.2631578947368421
0.7666666666666667,0.6363636363636364,0.05263157894736842
0.26666666666666666,0.8181818181818182,0.42105263157894735
0.8666666666666667,0.1818181818181818,0.47368421052631576
0.43333333333333335,0.8181818181818182,0.6842105263157894
0.16666666666666669,0.4545454545454545,0.631578947368421
0.06666666666666668,0.9090909090909091,0.5263157894736842
0.03333333333333333,0.2727272727272727,0.6842105263157894
0.16666666666666669,0.2727272727272727,0.47368421052631576
0.13333333333333333,0.0,1.0
0.03333333333333333,0.09090909090909091,1.0
0.3666666666666667,0.5454545454545454,0.05263157894736842
0.16666666666666669,0.5454545454545454,0.9473684210526315
0.03333333333333333,0.6363636363636364,0.5789473684210527
0.43333333333333335,0.1818181818181818,0.894736842105263
0.8666666666666667,0.0,0.7894736842105263
0.3333333333333333,0.6363636363636364,1.0
0.16666666666666669,0.7272727272727273,0.21052631578947367
0.2,0.09090909090909091,0.7368421052631579
0.43333333333333335,0.7272727272727273,0.21052631578947367
0.0,0.9090909090909091,0.5263157894736842
0.5,0.9999999999999999,0.47368421052631576
0.7666666666666667,0.4545454545454545,0.5789473684210527
0.8333333333333334,0.36363636363636365,0.15789473684210525
0.8666666666666667,0.1818181818181818,0.9473684210526315
0.1,0.9090909090909091,0.5263157894736842
0.16666666666666669,0.0,0.2631578947368421
0.0,0.09090909090909091,1.0
0.03333333333333333,0.2727272727272727,0.05263157894736842
0.9,0.9090909090909091,0.15789473684210525
0.0,0.1818181818181818,0.21052631578947367
0.13333333333333333,0.9090909090909091,0.8421052631578947
0.3333333333333333,0.6363636363636364,0.5789473684210527
0.9333333333333333,0.9999999999999999,0.8421052631578947
0.13333333333333333,0.8181818181818182,0.21052631578947367
0.7666666666666667,0.1818181818181818,0.21052631578947367
0.23333333333333334,0.6363636363636364,0.2631578947368421
0.1,0.6363636363636364,0.42105263157894735
0.8,0.0,0.15789473684210525
0.6,0.2727272727272727,0.05263157894736842
0.4,0.36363636363636365,0.21052631578947367
0.16666666666666669,0.5454545454545454,1.0
0.5,0.5454545454545454,0.6842105263157894
0.8,0.7272727272727273,0.2631578947368421
0.6,0.9999999999999999,1.0
0.9,0.5454545454545454,0.2631578947368421
0.23333333333333334,0.1818181818181818,0.7894736842105263
0.43333333333333335,0.9999999999999999,0.894736842105263
0.1,0.09090909090909091,0.10526315789473684
0.5666666666666667,0.5454545454545454,0.5789473684210527
0.26666666666666666,0.1818181818181818,0.0
0.6,0.1818181818181818,0.5263157894736842
0.7,0.8181818181818182,1.0
0.9333333333333333,0.0,0.6842105263157894
0.13333333333333333,0.36363636363636365,0.3157894736842105
0.8666666666666667,0.6363636363636364,0.631578947368421
0.5,0.09090909090909091,0.15789473684210525
0.6333333333333333,0.4545454545454545,1.0
0.8666666666666667,0.5454545454545454,0.15789473684210525
0.06666666666666668,0.1818181818181818,0.631578947368421
0.2,0.5454545454545454,1.0
0.3,0.8181818181818182,0.05263157894736842
0.8333333333333334,0.1818181818181818,0.10526315789473684
0.43333333333333335,0.2727272727272727,0.9473684210526315
0.9,0.0,0.7368421052631579
0.3333333333333333,0.8181818181818182,0.21052631578947367
0.03333333333333333,0.9999999999999999,0.631578947368421
0.6666666666666666,0.2727272727272727,0.21052631578947367
0.6666666666666666,0.1818181818181818,0.2631578947368421
0.3,0.09090909090909091,0.6842105263157894
0.4,0.09090909090909091,0.3684210526315789
0.5333333333333333,0.7272727272727273,0.7368421052631579
0.6666666666666666,0.7272727272727273,0.631578947368421
0.2,0.4545454545454545,0.5789473684210527
0.0,0.2727272727272727,0.05263157894736842
0.9,0.9090909090909091,1.0
0.26666666666666666,0.8181818181818182,0.15789473684210525
0.7333333333333333,0.4545454545454545,0.42105263157894735
0.0,0.36363636363636365,0.9473684210526315
0.3333333333333333,0.0,0.5263157894736842
0.5,0.7272727272727273,0.10526315789473684
0.8333333333333334,0.5454545454545454,0.7368421052631579
0.1,0.9090909090909091,0.3157894736842105
0.7666666666666667,0.36363636363636365,0.2631578947368421
0.2,0.09090909090909091,0.5789473684210527
0.16666666666666669,0.9999999999999999,0.2631578947368421
0.06666666666666668,0.8181818181818182,0.05263157894736842
0.03333333333333333,0.9090909090909091,0.42105263157894735
0.7,0.0,0.15789473684210525
0.9,0.7272727272727273,0.7368421052631579
0.5,0.9090909090909091,0.8421052631578947
0.43333333333333335,0.1818181818181818,0.10526315789473684
0.3333333333333333,0.4545454545454545,0.21052631578947367
0.03333333333333333,0.6363636363636364,0.0
0.7333333333333333,0.9090909090909091,0.9473684210526315
0.7333333333333333,0.4545454545454545,0.894736842105263
0.7,0.1818181818181818,0.6842105263157894
0.5666666666666667,0.9999999999999999,0.21052631578947367
0.7,0.7272727272727273,0.3157894736842105
0.8666666666666667,0.8181818181818182,0.631578947368421
0.2,0.1818181818181818,0.3157894736842105
0.1,0.9090909090909091,0.0
0.6666666666666666,0.1818181818181818,0.5789473684210527
0.03333333333333333,0.9999999999999999,0.6842105263157894
0.8333333333333334,0.9999999999999999,0.15789473684210525
0.06666666666666668,0.0,0.631578947368421
0.9,0.36363636363636365,0.15789473684210525
0.3666666666666667,0.9090909090909091,0.21052631578947367
0.9333333333333333,0.5454545454545454,0.10526315789473684
0.23333333333333334,0.7272727272727273,0.21052631578947367
0.6666666666666666,0.0,0.7894736842105263
0.2,0.0,0.0
0.7,0.9090909090909091,0.05263157894736842
0.7333333333333333,0.5454545454545454,0.7368421052631579
0.06666666666666668,0.4545454545454545,0.5789473684210527
0.8666666666666667,0.09090909090909091,0.42105263157894735
0.0,0.6363636363636364,0.6842105263157894
0.5333333333333333,0.1818181818181818,0.21052631578947367
0.13333333333333333,0.4545454545454545,0.5789473684210527
0.13333333333333333,0.5454545454545454,0.5263157894736842
0.6333333333333333,0.4545454545454545,0.2631578947368421
0.6333333333333333,0.09090909090909091,0.6842105263157894
0.0,0.7272727272727273,0.10526315789473684
0.4666666666666667,0.1818181818181818,0.47368421052631576
0.6333333333333333,0.8181818181818182,0.2631578947368421
0.3,0.5454545454545454,0.42105263157894735
0.6,0.9999999999999999,0.631578947368421
0.7,0.36363636363636365,0.894736842105263
0.0,0.6363636363636364,0.5263157894736842
0.3,0.2727272727272727,0.10526315789473684
0.8333333333333334,0.2727272727272727,0.3684210526315789
0.3666666666666667,0.8181818181818182,1.0
0.03333333333333333,0.8181818181818182,0.15789473684210525
0.26666666666666666,0.7272727272727273,0.21052631578947367
0.7333333333333333,0.9090909090909091,0.894736842105263
0.3333333333333333,0.8181818181818182,0.05263157894736842
0.03333333333333333,0.2727272727272727,0.894736842105263
0.5,0.5454545454545454,0.6842105263157894
0.2,0.1818181818181818,0.5789473684210527
0.9,0.5454545454545454,0.7894736842105263
0.23333333333333334,0.0,0.7894736842105263
0.3333333333333333,0.36363636363636365,0.05263157894736842
0.03333333333333333,0.6363636363636364,0.47368421052631576
0.6333333333333333,0.09090909090909091,0.5263157894736842
0.3,0.9999999999999999,0.6842105263157894
0.16666666666666669,0.0,0.2631578947368421
0.7666666666666667,0.4545454545454545,0.6842105263157894
0.5666666666666667,0.6363636363636364,0.7894736842105263
0.6666666666666666,0.4545454545454545,0.894736842105263
0.13333333333333333,0.2727272727272727,0.8421052631578947
0.6666666666666666,0.6363636363636364,0.6842105263157894
0.6666666666666666,0.9999999999999999,1.0
0.8333333333333334,0.36363636363636365,0.5263157894736842
0.8333333333333334,0.7272727272727273,0.5263157894736842
0.9333333333333333,0.9999999999999999,0.7894736842105263
0.8,0.1818181818181818,0.6842105263157894
0.6666666666666666,0.6363636363636364,0.5263157894736842
0.9999999999999999,0.9999999999999999,0.6842105263157894
0.6,0.09090909090909091,0.05263157894736842
0.8666666666666667,0.5454545454545454,0.5789473684210527
0.23333333333333334,0.6363636363636364,0.10526315789473684
0.6,0.8181818181818182,0.9473684210526315
0.06666666666666668,0.8181818181818182,0.47368421052631576
0.5666666666666667,0.36363636363636365,0.7894736842105263
0.23333333333333334,0.36363636363636365,0.9473684210526315
0.6333333333333333,0.2727272727272727,0.7894736842105263
0.7,0.4545454545454545,0.2631578947368421
0.9,0.09090909090909091,0.2631578947368421
0.1,0.9090909090909091,0.3157894736842105
0.26666666666666666,0.0,0.2631578947368421
0.13333333333333333,0.6363636363636364,0.0
0.5666666666666667,0.9999999999999999,0.21052631578947367
0.6,0.4545454545454545,0.05263157894736842
0.7333333333333333,0.9090909090909091,0.9473684210526315
0.13333333333333333,0.36363636363636365,0.5789473684210527
0.7333333333333333,0.9090909090909091,0.10526315789473684
0.5,0.0,0.9473684210526315
0.4666666666666667,0.9090909090909091,0.42105263157894735
0.6333333333333333,0.5454545454545454,0.8421052631578947
0.6666666666666666,0.36363636363636365,0.15789473684210525
0.3,0.0,0.8421052631578947
0.4666666666666667,0.1818181818181818,0.3157894736842105
0.4666666666666667,0.0,0.3684210526315789
0.3,0.09090909090909091,0.7368421052631579
0.23333333333333334,0.9090909090909091,0.894736842105263
0.8666666666666667,0.8181818181818182,0.6842105263157894
0.23333333333333334,0.0,0.5789473684210527
0.5,0.9999999999999999,0.3157894736842105
0.3333333333333333,0.1818181818181818,0.631578947368421
0.8,0.4545454545454545,0.894736842105263
0.03333333333333333,0.36363636363636365,1.0
0.4,0.9999999999999999,0.5789473684210527
0.5333333333333333,0.8181818181818182,0.47368421052631576
0.9999999999999999,0.8181818181818182,0.21052631578947367
0.8,0.4545454545454545,0.9473684210526315
0.03333333333333333,0.9999999999999999,0.9473684210526315
0.06666666666666668,0.9090909090909091,0.15789473684210525
0.6333333333333333,0.7272727272727273,0.3157894736842105
0.3,0.5454545454545454,0.2631578947368421
0.7666666666666667,0.6363636363636364,0.10526315789473684
0.3333333333333333,0.9999999999999999,0.7894736842105263
0.7333333333333333,0.9999999999999999,0.0
0.1,0.5454545454545454,0.0
0.9999999999999999,0.9999999999999999,0.9473684210526315
0.9666666666666667,0.7272727272727273,0.7368421052631579
0.8333333333333334,0.0,0.0
0.7666666666666667,0.0,0.7894736842105263
0.43333333333333335,0.5454545454545454,0.9473684210526315
0.9666666666666667,0.6363636363636364,0.631578947368421
0.23333333333333334,0.0,0.7368421052631579
0.7333333333333333,0.09090909090909091,0.3157894736842105
0.3,0.5454545454545454,0.9473684210526315
0.26666666666666666,0.8181818181818182,0.631578947368421
0.13333333333333333,0.1818181818181818,0.9473684210526315
0.0,0.09090909090909091,0.0
0.6,0.0,0.8421052631578947
0.26666666666666666,0.9090909090909091,0.8421052631578947
0.0,0.5454545454545454,0.7894736842105263
0.7333333333333333,0.09090909090909091,0.47368421052631576
0.4666666666666667,0.1818181818181818,0.21052631578947367
0.7666666666666667,0.0,0.6842105263157894
0.5,0.36363636363636365,0.5263157894736842
0.13333333333333333,0.6363636363636364,0.9473684210526315
0.0,0.09090909090909091,0.42105263157894735
0.3333333333333333,0.36363636363636365,0.05263157894736842
0.7,0.8181818181818182,0.15789473684210525
0.7333333333333333,0.2727272727272727,0.47368421052631576
0.9666666666666667,0.36363636363636365,0.6842105263157894
0.6333333333333333,0.9090909090909091,1.0
0.9999999999999999,0.36363636363636365,0.42105263157894735
0.4,0.7272727272727273,0.7894736842105263
0.3333333333333333,0.9090909090909091,0.8421052631578947
0.13333333333333333,0.6363636363636364,0.05263157894736842
0.2,0.9999999999999999,0.47368421052631576
0.5,0.6363636363636364,0.21052631578947367
0.9,0.09090909090909091,1.0
0.7,0.9999999999999999,0.3157894736842105
0.8,0.8181818181818182,1.0
0.9,0.2727272727272727,0.2631578947368421
0.3,0.0,0.7368421052631579
0.13333333333333333,0.4545454545454545,0.5789473684210527
0.13333333333333333,0.0,0.21052631578947367
0.9333333333333333,0.0,0.21052631578947367
0.9333333333333333,0.2727272727272727,0.5263157894736842
0.9666666666666667,0.8181818181818182,0.47368421052631576
0.3,0.4545454545454545,0.3684210526315789
0.6,0.9999999999999999,0.05263157894736842
0.6,0.2727272727272727,0.5263157894736842
0.6,0.9999999999999999,0.21052631578947367
0.7666666666666667,0.4545454545454545,0.05263157894736842
0.26666666666666666,0.9999999999999999,0.7368421052631579
0.03333333333333333,0.7272727272727273,0.10526315789473684
0.3333333333333333,0.1818181818181818,0.6842105263157894
0.6666666666666666,0.4545454545454545,0.3684210526315789
0.6333333333333333,0.9090909090909091,0.5789473684210527
0.3333333333333333,0.8181818181818182,0.6842105263157894
0.4666666666666667,0.9090909090909091,0.5263157894736842
0.7666666666666667,0.5454545454545454,0.9473684210526315
0.7333333333333333,0.5454545454545454,0.5789473684210527
0.0,0.5454545454545454,0.9473684210526315
0.6666666666666666,0.8181818181818182,0.21052631578947367
0.5,0.2727272727272727,0.42105263157894735
0.4,0.8181818181818182,0.8421052631578947
0.8666666666666667,0.8181818181818182,0.7894736842105263
0.5333333333333333,0.8181818181818182,0.2631578947368421
0.06666666666666668,0.4545454545454545,0.5789473684210527
0.2,0.36363636363636365,0.15789473684210525
0.23333333333333334,0.09090909090909091,0.631578947368421
0.8666666666666667,0.9090909090909091,0.631578947368421
0.03333333333333333,0.0,0.15789473684210525
0.3666666666666667,0.4545454545454545,0.42105263157894735
0.4666666666666667,0.8181818181818182,0.2631578947368421
0.6666666666666666,0.36363636363636365,0.894736842105263
0.03333333333333333,0.6363636363636364,0.7894736842105263
0.06666666666666668,0.9090909090909091,0.10526315789473684
0.03333333333333333,0.5454545454545454,0.3157894736842105
0.0,0.9999999999999999,0.21052631578947367
0.7333333333333333,0.09090909090909091,0.05263157894736842
0.06666666666666668,0.8181818181818182,0.8421052631578947
0.23333333333333334,0.2727272727272727,0.3157894736842105
0.03333333333333333,0.4545454545454545,0.0
0.3333333333333333,0.6363636363636364,0.6842105263157894
0.5333333333333333,0.9090909090909091,0.42105263157894735
0.7666666666666667,0.09090909090909091,0.631578947368421
0.7333333333333333,0.0,0.5789473684210527
0.9333333333333333,0.7272727272727273,0.8421052631578947
0.1,0.8181818181818182,0.15789473684210525
0.06666666666666668,0.9999999999999999,0.6842105263157894
0.03333333333333333,0.6363636363636364,0.5263157894736842
0.6,0.6363636363636364,0.3157894736842105
0.06666666666666668,0.7272727272727273,0.47368421052631576
0.3333333333333333,0.7272727272727273,0.9473684210526315
0.8666666666666667,0.7272727272727273,0.7368421052631579
0.9333333333333333,0.5454545454545454,0.21052631578947367
0.3,0.8181818181818182,0.05263157894736842
0.03333333333333333,0.4545454545454545,0.7368421052631579
0.5333333333333333,0.9999999999999999,0.15789473684210525
